width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
-47,-22,64,1,normal,010716050d031201,010716050d031201,0,
-47,-21,63,1,normal,010716050d031201,010716050d031201,0,
-47,-21,64,1,normal,010716050d031201,010716050d031201,0,
-47,-20,63,1,normal,010716050d031201,010716050d031201,0,
-47,-20,64,1,normal,010716050d031201,010716050d031201,0,
-47,-19,63,1,normal,010716050d031201,010716050d031201,0,
-47,-19,64,1,normal,010716050d031201,010716050d031201,0,
-47,-18,63,1,normal,010716050d031201,010716050d031201,0,
-47,-18,64,1,normal,010716050d031201,010716050d031201,0,
-47,-17,63,1,normal,010716050d031201,010716050d031201,0,
-47,-17,64,1,normal,010716050d031201,010716050d031201,0,
-47,-16,63,1,normal,010716050d031201,010716050d031201,0,
-47,-16,64,1,normal,010716050d031201,010716050d031201,0,
-47,-15,63,1,normal,010716050d031201,010716050d031201,0,
-47,-15,64,1,normal,010716050d031201,010716050d031201,0,
-47,-14,63,1,normal,010716050d031201,010716050d031201,0,
-47,-14,64,1,normal,010716050d031201,010716050d031201,0,
-47,-13,63,1,normal,010716050d031201,010716050d031201,0,
-47,-13,64,1,normal,010716050d031201,010716050d031201,0,
-47,-12,63,1,normal,010716050d031201,010716050d031201,0,
-47,-12,64,1,normal,010716050d031201,010716050d031201,0,
-47,-11,63,1,normal,010716050d031201,010716050d031201,0,
-47,-11,64,1,normal,010716050d031201,010716050d031201,0,
-47,-10,63,1,normal,010716050d031201,010716050d031201,0,
-47,-10,64,1,normal,010716050d031201,010716050d031201,0,
-47,-9,63,1,normal,010716050d031201,010716050d031201,0,
-47,-9,64,1,normal,010716050d031201,010716050d031201,0,
-47,-8,63,1,normal,010716050d031201,010716050d031201,0,
-47,-8,64,1,normal,010716050d031201,010716050d031201,0,
-47,-7,63,1,normal,010716050d031201,010716050d031201,0,
-47,-7,64,1,normal,010716050d031201,010716050d031201,0,
-47,-6,63,1,normal,010716050d031201,010716050d031201,0,
-47,-6,64,1,normal,010716050d031201,010716050d031201,0,
-47,-5,63,1,normal,010716050d031201,010716050d031201,0,
-47,-5,64,1,normal,010716050d031201,010716050d031201,0,
-47,-4,63,1,normal,010716050d031201,010716050d031201,0,
-47,-4,64,1,normal,010716050d031201,010716050d031201,0,
-47,-3,63,1,normal,010716050d031201,010716050d031201,0,
-47,-3,64,1,normal,010716050d031201,010716050d031201,0,
-47,-2,63,1,normal,010716050d031201,010716050d031201,0,
-47,-2,64,1,normal,010716050d031201,010716050d031201,0,
-47,-1,63,1,normal,010716050d031201,010716050d031201,0,
-47,-1,64,1,normal,010716050d031201,010716050d031201,0,
-47,0,63,1,normal,010716050d031201,010716050d031201,0,
-47,0,64,1,fault,010716050d031201,040302010d031201,4,0;1;2;3
-47,1,63,1,normal,010716050d031201,010716050d031201,0,
-47,1,64,1,normal,010716050d031201,010716050d031201,0,
-47,2,63,1,normal,010716050d031201,010716050d031201,0,
-47,2,64,1,normal,010716050d031201,010716050d031201,0,
-47,3,63,1,normal,010716050d031201,010716050d031201,0,
-47,3,64,1,normal,010716050d031201,010716050d031201,0,
-47,4,63,1,normal,010716050d031201,010716050d031201,0,
-47,4,64,1,normal,010716050d031201,010716050d031201,0,
