width,offset,ext_offset,repeat,status,clean_output,output,fault_byte_count,fault_byte_positions_0_indexed
-20,31,69,1,normal,010706050d030201,010706050d030201,0,
-20,33,65,1,normal,010706050d030201,010706050d030201,0,
-20,33,66,1,normal,010706050d030201,010706050d030201,0,
-20,33,67,1,normal,010706050d030201,010706050d030201,0,
-20,33,68,1,normal,010706050d030201,010706050d030201,0,
-20,33,69,1,normal,010706050d030201,010706050d030201,0,
-20,35,65,1,normal,010706050d030201,010706050d030201,0,
-20,35,66,1,normal,010706050d030201,010706050d030201,0,
-20,35,67,1,normal,010706050d030201,010706050d030201,0,
-20,35,68,1,normal,010706050d030201,010706050d030201,0,
-20,35,69,1,normal,010706050d030201,010706050d030201,0,
-20,37,65,1,normal,010706050d030201,010706050d030201,0,
-20,37,66,1,normal,010706050d030201,010706050d030201,0,
-20,37,67,1,normal,010706050d030201,010706050d030201,0,
-20,37,68,1,normal,010706050d030201,010706050d030201,0,
-20,37,69,1,normal,010706050d030201,010706050d030201,0,
-20,39,65,1,normal,010706050d030201,010706050d030201,0,
-20,39,66,1,normal,010706050d030201,010706050d030201,0,
-20,39,67,1,normal,010706050d030201,010706050d030201,0,
-20,39,68,1,normal,010706050d030201,010706050d030201,0,
-20,39,69,1,normal,010706050d030201,010706050d030201,0,
-20,41,65,1,normal,010706050d030201,010706050d030201,0,
-20,41,66,1,normal,010706050d030201,010706050d030201,0,
-20,41,67,1,normal,010706050d030201,010706050d030201,0,
-20,41,68,1,normal,010706050d030201,010706050d030201,0,
-20,41,69,1,normal,010706050d030201,010706050d030201,0,
-20,43,65,1,normal,010706050d030201,010706050d030201,0,
-20,43,66,1,normal,010706050d030201,010706050d030201,0,
-20,43,67,1,normal,010706050d030201,010706050d030201,0,
-20,43,68,1,normal,010706050d030201,010706050d030201,0,
-20,43,69,1,normal,010706050d030201,010706050d030201,0,
-10,-45,65,1,normal,010706050d030201,010706050d030201,0,
-10,-45,66,1,normal,010706050d030201,010706050d030201,0,
-10,-45,67,1,normal,010706050d030201,010706050d030201,0,
-10,-45,68,1,normal,010706050d030201,010706050d030201,0,
-10,-45,69,1,normal,010706050d030201,010706050d030201,0,
-10,-43,65,1,normal,010706050d030201,010706050d030201,0,
-10,-43,66,1,normal,010706050d030201,010706050d030201,0,
-10,-43,67,1,normal,010706050d030201,010706050d030201,0,
-10,-43,68,1,normal,010706050d030201,010706050d030201,0,
-10,-43,69,1,normal,010706050d030201,010706050d030201,0,
-10,-41,65,1,normal,010706050d030201,010706050d030201,0,
-10,-41,66,1,normal,010706050d030201,010706050d030201,0,
-10,-41,67,1,normal,010706050d030201,010706050d030201,0,
-10,-41,68,1,normal,010706050d030201,010706050d030201,0,
-10,-41,69,1,normal,010706050d030201,010706050d030201,0,
-10,-39,65,1,normal,010706050d030201,010706050d030201,0,
